-3.68     0.99746     0.99699     0.9949     0.98675
-3.67     0.99741     0.99693     0.99481     0.98658
-3.66     0.99735     0.99687     0.99472     0.9864
-3.65     0.9973     0.99681     0.99463     0.98622
-3.64     0.99725     0.99675     0.99454     0.98604
-3.63     0.99719     0.99669     0.99444     0.98586
-3.62     0.99713     0.99662     0.99434     0.98568
-3.61     0.99708     0.99655     0.99425     0.98549
-3.6     0.99702     0.99649     0.99415     0.9853
-3.59     0.99696     0.99642     0.99404     0.98511
-3.58     0.9969     0.99635     0.99394     0.98491
-3.57     0.99683     0.99628     0.99384     0.98471
-3.56     0.99677     0.99621     0.99373     0.98451
-3.55     0.99671     0.99613     0.99362     0.98431
-3.54     0.99664     0.99606     0.99351     0.98411
-3.53     0.99657     0.99598     0.9934     0.9839
-3.52     0.9965     0.9959     0.99328     0.98369
-3.51     0.99643     0.99582     0.99316     0.98347
-3.5     0.99636     0.99574     0.99304     0.98326
-3.49     0.99629     0.99566     0.99292     0.98304
-3.48     0.99621     0.99557     0.9928     0.98282
-3.47     0.99613     0.99548     0.99268     0.98259
-3.46     0.99606     0.9954     0.99255     0.98237
-3.45     0.99598     0.99531     0.99242     0.98214
-3.44     0.9959     0.99522     0.99229     0.9819
-3.43     0.99581     0.99512     0.99215     0.98167
-3.42     0.99573     0.99503     0.99202     0.98143
-3.41     0.99564     0.99493     0.99188     0.98119
-3.4     0.99555     0.99483     0.99174     0.98094
-3.39     0.99547     0.99473     0.99159     0.98069
-3.38     0.99537     0.99463     0.99145     0.98044
-3.37     0.99528     0.99452     0.9913     0.98019
-3.36     0.99519     0.99442     0.99115     0.97993
-3.35     0.99509     0.99431     0.99099     0.97967
-3.34     0.99499     0.9942     0.99084     0.97941
