
# Surface 0 of 1 surfaces

# Curve title: ""numerics/figures/profile1-1um-gnu.dat" using 1:2:3"
# IsoCurve 0, 65536 points
# x y z type
5.4902000e-01 3.9220000e-03 4.0638700e+00 4.06387 i
5.5294100e-01 3.9220000e-03 4.1485500e+00 4.14855 i
5.5686300e-01 3.9220000e-03 4.2119600e+00 4.21196 i
5.6078400e-01 3.9220000e-03 4.2611700e+00 4.26117 i
5.6470600e-01 3.9220000e-03 4.3103800e+00 4.31038 i
5.6862700e-01 3.9220000e-03 4.4021600e+00 4.40216 i
5.7254900e-01 3.9220000e-03 4.4939400e+00 4.49394 i
5.7647100e-01 3.9220000e-03 4.3870800e+00 4.38708 i
5.8039200e-01 3.9220000e-03 4.4221100e+00 4.42211 i
5.8431400e-01 3.9220000e-03 4.4429500e+00 4.44295 i
5.8823500e-01 3.9220000e-03 4.3219100e+00 4.32191 i
5.9215700e-01 3.9220000e-03 4.3072700e+00 4.30727 i
5.9607800e-01 3.9220000e-03 4.2358900e+00 4.23589 i
6.0000000e-01 3.9220000e-03 4.3631400e+00 4.36314 i
6.0392200e-01 3.9220000e-03 4.3839800e+00 4.38398 i
6.0784300e-01 3.9220000e-03 4.2984000e+00 4.2984 i
6.1176500e-01 3.9220000e-03 4.3830900e+00 4.38309 i
6.1568600e-01 3.9220000e-03 4.2549500e+00 4.25495 i
6.1960800e-01 3.9220000e-03 4.1977600e+00 4.19776 i
6.2352900e-01 3.9220000e-03 4.1618400e+00 4.16184 i
6.2745100e-01 3.9220000e-03 4.1614000e+00 4.1614 i
6.3137300e-01 3.9220000e-03 4.1325800e+00 4.13258 i
6.3529400e-01 3.9220000e-03 4.1959800e+00 4.19598 i
6.3921600e-01 3.9220000e-03 4.2522900e+00 4.25229 i
6.4313700e-01 3.9220000e-03 4.3866300e+00 4.38663 i
6.4705900e-01 3.9220000e-03 4.4074700e+00 4.40747 i
6.5098000e-01 3.9220000e-03 4.5418100e+00 4.54181 i
6.5490200e-01 3.9220000e-03 4.5200800e+00 4.52008 i
6.5882400e-01 3.9220000e-03 4.5125400e+00 4.51254 i
6.6274500e-01 3.9220000e-03 4.6185100e+00 4.61851 i
6.6666700e-01 3.9220000e-03 4.5258400e+00 4.52584 i
6.7058800e-01 3.9220000e-03 4.4473700e+00 4.44737 i
6.7451000e-01 3.9220000e-03 4.3618000e+00 4.3618 i
6.7843100e-01 3.9220000e-03 4.2833200e+00 4.28332 i
6.8235300e-01 3.9220000e-03 4.2970600e+00 4.29706 i
6.8627500e-01 3.9220000e-03 4.2256800e+00 4.22568 i
6.9019600e-01 3.9220000e-03 4.1755800e+00 4.17558 i
6.9411800e-01 3.9220000e-03 4.2389800e+00 4.23898 i
6.9803900e-01 3.9220000e-03 4.2030700e+00 4.20307 i
7.0196100e-01 3.9220000e-03 4.3161200e+00 4.31612 i
7.0588200e-01 3.9220000e-03 4.3085900e+00 4.30859 i
7.0980400e-01 3.9220000e-03 4.1946400e+00 4.19464 i
7.1372500e-01 3.9220000e-03 4.1729100e+00 4.17291 i
7.1764700e-01 3.9220000e-03 4.1653800e+00 4.16538 i
7.2156900e-01 3.9220000e-03 4.2004000e+00 4.2004 i
7.2549000e-01 3.9220000e-03 4.2354300e+00 4.23543 i
7.2941200e-01 3.9220000e-03 4.0505400e+00 4.05054 i
7.3333300e-01 3.9220000e-03 4.1848800e+00 4.18488 i
7.3725500e-01 3.9220000e-03 4.2057200e+00 4.20572 i
7.4117600e-01 3.9220000e-03 4.1981800e+00 4.19818 i
7.4509800e-01 3.9220000e-03 4.1906400e+00 4.19064 i
7.4902000e-01 3.9220000e-03 4.1476400e+00 4.14764 i
7.5294100e-01 3.9220000e-03 4.2394100e+00 4.23941 i
7.5686300e-01 3.9220000e-03 4.2105900e+00 4.21059 i
7.6078400e-01 3.9220000e-03 4.3591200e+00 4.35912 i
7.6470600e-01 3.9220000e-03 4.3657700e+00 4.36577 i
7.6862700e-01 3.9220000e-03 4.2731100e+00 4.27311 i
7.7254900e-01 3.9220000e-03 4.3294100e+00 4.32941 i
7.7647100e-01 3.9220000e-03 4.3431600e+00 4.34316 i
7.8039200e-01 3.9220000e-03 4.1866500e+00 4.18665 i
7.8431400e-01 3.9220000e-03 4.2216700e+00 4.22167 i
7.8823500e-01 3.9220000e-03 4.2567000e+00 4.2567 i
7.9215700e-01 3.9220000e-03 4.1498500e+00 4.14985 i
7.9607800e-01 3.9220000e-03 4.1777800e+00 4.17778 i
8.0000000e-01 3.9220000e-03 4.1702400e+00 4.17024 i
8.0392200e-01 3.9220000e-03 4.0846700e+00 4.08467 i
8.0784300e-01 3.9220000e-03 4.1409800e+00 4.14098 i
8.1176500e-01 3.9220000e-03 4.1831000e+00 4.1831 i
8.1568600e-01 3.9220000e-03 4.2039300e+00 4.20393 i
8.1960800e-01 3.9220000e-03 4.1538300e+00 4.15383 i
8.2352900e-01 3.9220000e-03 4.2456100e+00 4.24561 i
8.2745100e-01 3.9220000e-03 4.2593500e+00 4.25935 i
8.3137300e-01 3.9220000e-03 4.2660000e+00 4.266 i
8.3529400e-01 3.9220000e-03 4.2513700e+00 4.25137 i
8.3921600e-01 3.9220000e-03 4.2367400e+00 4.23674 i
8.4313700e-01 3.9220000e-03 4.2717600e+00 4.27176 i
8.4705900e-01 3.9220000e-03 4.2500400e+00 4.25004 i
8.5098000e-01 3.9220000e-03 4.1999400e+00 4.19994 i
8.5490200e-01 3.9220000e-03 4.1569300e+00 4.15693 i
8.5882400e-01 3.9220000e-03 4.1848600e+00 4.18486 i
8.6274500e-01 3.9220000e-03 4.1844200e+00 4.18442 i
8.6666700e-01 3.9220000e-03 4.1768800e+00 4.17688 i
8.7058800e-01 3.9220000e-03 4.0274600e+00 4.02746 i
8.7451000e-01 3.9220000e-03 4.0908700e+00 4.09087 i
8.7843100e-01 3.9220000e-03 4.0194800e+00 4.01948 i
8.8235300e-01 3.9220000e-03 4.0403200e+00 4.04032 i
8.8627500e-01 3.9220000e-03 4.0611600e+00 4.06116 i
8.9019600e-01 3.9220000e-03 4.1813100e+00 4.18131 i
8.9411800e-01 3.9220000e-03 4.1808700e+00 4.18087 i
8.9803900e-01 3.9220000e-03 4.1520500e+00 4.15205 i
9.0196100e-01 3.9220000e-03 4.2083500e+00 4.20835 i
9.0588200e-01 3.9220000e-03 4.1298800e+00 4.12988 i
9.0980400e-01 3.9220000e-03 4.1010600e+00 4.10106 i
9.1372500e-01 3.9220000e-03 4.1644600e+00 4.16446 i
9.1764700e-01 3.9220000e-03 4.1782000e+00 4.1782 i
9.2156900e-01 3.9220000e-03 4.1422900e+00 4.14229 i
9.2549000e-01 3.9220000e-03 4.1134700e+00 4.11347 i
9.2941200e-01 3.9220000e-03 4.1201200e+00 4.12012 i
9.3333300e-01 3.9220000e-03 4.2048000e+00 4.2048 i
9.3725500e-01 3.9220000e-03 4.1759800e+00 4.17598 i
9.4117600e-01 3.9220000e-03 4.1471600e+00 4.14716 i
9.4509800e-01 3.9220000e-03 4.1821900e+00 4.18219 i
9.4902000e-01 3.9220000e-03 4.2172100e+00 4.21721 i
9.5294100e-01 3.9220000e-03 4.2309600e+00 4.23096 i
9.5686300e-01 3.9220000e-03 4.0247900e+00 4.02479 i
9.6078400e-01 3.9220000e-03 4.0527200e+00 4.05272 i
9.6470600e-01 3.9220000e-03 4.0097100e+00 4.00971 i
9.6862700e-01 3.9220000e-03 3.9241400e+00 3.92414 i
9.7254900e-01 3.9220000e-03 3.9095100e+00 3.90951 i
9.7647100e-01 3.9220000e-03 3.8736000e+00 3.8736 i
9.8039200e-01 3.9220000e-03 3.9440900e+00 3.94409 i
9.8431400e-01 3.9220000e-03 3.9933100e+00 3.99331 i
9.8823500e-01 3.9220000e-03 3.9432100e+00 3.94321 i
9.9215700e-01 3.9220000e-03 3.8860100e+00 3.88601 i
9.9607800e-01 3.9220000e-03 3.9352200e+00 3.93522 i
1.0000000e+00 3.9220000e-03 4.1050300e+00 4.10503 i
0.0000000e+00 7.8430000e-03 4.2608300e+00 4.26083 i
3.9220000e-03 7.8430000e-03 4.3455100e+00 4.34551 i
7.8430000e-03 7.8430000e-03 4.3663500e+00 4.36635 i
1.1765000e-02 7.8430000e-03 4.2949600e+00 4.29496 i
1.5686000e-02 7.8430000e-03 4.3229000e+00 4.3229 i
1.9608000e-02 7.8430000e-03 4.2940800e+00 4.29408 i
2.3529000e-02 7.8430000e-03 4.3645700e+00 4.36457 i
2.7451000e-02 7.8430000e-03 4.3783100e+00 4.37831 i
3.1373000e-02 7.8430000e-03 4.2501800e+00 4.25018 i
3.5294000e-02 7.8430000e-03 4.2781100e+00 4.27811 i
3.9216000e-02 7.8430000e-03 4.2776700e+00 4.27767 i
4.3137000e-02 7.8430000e-03 4.1495300e+00 4.14953 i
4.7059000e-02 7.8430000e-03 4.2484000e+00 4.2484 i
5.0980000e-02 7.8430000e-03 4.2763400e+00 4.27634 i
5.4902000e-02 7.8430000e-03 4.4035800e+00 4.40358 i
5.8824000e-02 7.8430000e-03 4.3392900e+00 4.33929 i
6.2745000e-02 7.8430000e-03 4.2891900e+00 4.28919 i
6.6667000e-02 7.8430000e-03 4.2532800e+00 4.25328 i
7.0588000e-02 7.8430000e-03 4.2102700e+00 4.21027 i
7.4510000e-02 7.8430000e-03 4.1317900e+00 4.13179 i
7.8431000e-02 7.8430000e-03 4.0958800e+00 4.09588 i
8.2353000e-02 7.8430000e-03 4.1167200e+00 4.11672 i
8.6275000e-02 7.8430000e-03 4.2155900e+00 4.21559 i
9.0196000e-02 7.8430000e-03 4.3002700e+00 4.30027 i
9.4118000e-02 7.8430000e-03 4.3423900e+00 4.34239 i
9.8039000e-02 7.8430000e-03 4.2568200e+00 4.25682 i
1.0196100e-01 7.8430000e-03 4.2209100e+00 4.22091 i
1.0588200e-01 7.8430000e-03 4.2559300e+00 4.25593 i
1.0980400e-01 7.8430000e-03 4.2342100e+00 4.23421 i
1.1372500e-01 7.8430000e-03 4.2124800e+00 4.21248 i
1.1764700e-01 7.8430000e-03 4.2475100e+00 4.24751 i
1.2156900e-01 7.8430000e-03 4.2257800e+00 4.22578 i
1.2549000e-01 7.8430000e-03 4.2537100e+00 4.25371 i
1.2941200e-01 7.8430000e-03 4.1894200e+00 4.18942 i
1.3333300e-01 7.8430000e-03 4.1038500e+00 4.10385 i
1.3725500e-01 7.8430000e-03 4.2311000e+00 4.2311 i
1.4117600e-01 7.8430000e-03 4.1597200e+00 4.15972 i
1.4509800e-01 7.8430000e-03 4.1096100e+00 4.10961 i
1.4902000e-01 7.8430000e-03 4.1872000e+00 4.1872 i
1.5294100e-01 7.8430000e-03 4.1583800e+00 4.15838 i
1.5686300e-01 7.8430000e-03 4.2076000e+00 4.2076 i
1.6078400e-01 7.8430000e-03 4.2000600e+00 4.20006 i
1.6470600e-01 7.8430000e-03 4.1144900e+00 4.11449 i
1.6862700e-01 7.8430000e-03 4.1991700e+00 4.19917 i
1.7254900e-01 7.8430000e-03 4.1916300e+00 4.19163 i
1.7647100e-01 7.8430000e-03 4.2266600e+00 4.22666 i
1.8039200e-01 7.8430000e-03 4.1765600e+00 4.17656 i
1.8431400e-01 7.8430000e-03 4.2612400e+00 4.26124 i
1.8823500e-01 7.8430000e-03 4.2253300e+00 4.22533 i
1.9215700e-01 7.8430000e-03 4.1894100e+00 4.18941 i
1.9607800e-01 7.8430000e-03 4.1393100e+00 4.13931 i
2.0000000e-01 7.8430000e-03 4.0608400e+00 4.06084 i
2.0392200e-01 7.8430000e-03 4.1455200e+00 4.14552 i
2.0784300e-01 7.8430000e-03 4.1167000e+00 4.1167 i
2.1176500e-01 7.8430000e-03 4.0524100e+00 4.05241 i
2.1568600e-01 7.8430000e-03 4.0803400e+00 4.08034 i
2.1960800e-01 7.8430000e-03 4.0940800e+00 4.09408 i
2.2352900e-01 7.8430000e-03 4.0298000e+00 4.0298 i
2.2745100e-01 7.8430000e-03 4.0506300e+00 4.05063 i
2.3137300e-01 7.8430000e-03 4.1211300e+00 4.12113 i
2.3529400e-01 7.8430000e-03 4.0923100e+00 4.09231 i
2.3921600e-01 7.8430000e-03 4.0209300e+00 4.02093 i
2.4313700e-01 7.8430000e-03 4.0204800e+00 4.02048 i
2.4705900e-01 7.8430000e-03 4.1335400e+00 4.13354 i
2.5098000e-01 7.8430000e-03 4.1331000e+00 4.1331 i
2.5490200e-01 7.8430000e-03 4.0759000e+00 4.0759 i
2.5882400e-01 7.8430000e-03 4.1180200e+00 4.11802 i
2.6274500e-01 7.8430000e-03 4.0750100e+00 4.07501 i
2.6666700e-01 7.8430000e-03 4.0249100e+00 4.02491 i
2.7058800e-01 7.8430000e-03 4.0173700e+00 4.01737 i
2.7451000e-01 7.8430000e-03 3.9318000e+00 3.9318 i
2.7843100e-01 7.8430000e-03 3.8675100e+00 3.86751 i
2.8235300e-01 7.8430000e-03 3.7606600e+00 3.76066 i
2.8627500e-01 7.8430000e-03 3.9162800e+00 3.91628 i
2.9019600e-01 7.8430000e-03 3.9371200e+00 3.93712 i
2.9411800e-01 7.8430000e-03 4.0643700e+00 4.06437 i
2.9803900e-01 7.8430000e-03 4.1987100e+00 4.19871 i
3.0196100e-01 7.8430000e-03 4.2337300e+00 4.23373 i
3.0588200e-01 7.8430000e-03 4.2758500e+00 4.27585 i
3.0980400e-01 7.8430000e-03 4.2683100e+00 4.26831 i
3.1372500e-01 7.8430000e-03 4.2678700e+00 4.26787 i
3.1764700e-01 7.8430000e-03 4.2674300e+00 4.26743 i
3.2156900e-01 7.8430000e-03 4.3095500e+00 4.30955 i
3.2549000e-01 7.8430000e-03 4.2878200e+00 4.28782 i
3.2941200e-01 7.8430000e-03 4.3370300e+00 4.33703 i
3.3333300e-01 7.8430000e-03 4.2869300e+00 4.28693 i
3.3725500e-01 7.8430000e-03 4.3361400e+00 4.33614 i
3.4117600e-01 7.8430000e-03 4.2576700e+00 4.25767 i
3.4509800e-01 7.8430000e-03 4.2643200e+00 4.26432 i
3.4902000e-01 7.8430000e-03 4.3348100e+00 4.33481 i
3.5294100e-01 7.8430000e-03 4.3343700e+00 4.33437 i
3.5686300e-01 7.8430000e-03 4.4119600e+00 4.41196 i
3.6078400e-01 7.8430000e-03 4.4753600e+00 4.47536 i
3.6470600e-01 7.8430000e-03 4.3614100e+00 4.36141 i
3.6862700e-01 7.8430000e-03 4.4673800e+00 4.46738 i
3.7254900e-01 7.8430000e-03 4.4385600e+00 4.43856 i
3.7647100e-01 7.8430000e-03 4.3529900e+00 4.35299 i
3.8039200e-01 7.8430000e-03 4.4092900e+00 4.40929 i
3.8431400e-01 7.8430000e-03 4.2598800e+00 4.25988 i
3.8823500e-01 7.8430000e-03 4.2381500e+00 4.23815 i
3.9215700e-01 7.8430000e-03 4.2519000e+00 4.2519 i
3.9607800e-01 7.8430000e-03 4.3082000e+00 4.3082 i
4.0000000e-01 7.8430000e-03 4.2439100e+00 4.24391 i
4.0392200e-01 7.8430000e-03 4.2647500e+00 4.26475 i
4.0784300e-01 7.8430000e-03 4.3707200e+00 4.37072 i
4.1176500e-01 7.8430000e-03 4.3986500e+00 4.39865 i
4.1568600e-01 7.8430000e-03 4.3059800e+00 4.30598 i
4.1960800e-01 7.8430000e-03 4.3268200e+00 4.32682 i
4.2352900e-01 7.8430000e-03 4.2199700e+00 4.21997 i
4.2745100e-01 7.8430000e-03 4.2762800e+00 4.27628 i
4.3137300e-01 7.8430000e-03 4.2261700e+00 4.22617 i
4.3529400e-01 7.8430000e-03 4.3179500e+00 4.31795 i
4.3921600e-01 7.8430000e-03 4.2394700e+00 4.23947 i
4.4313700e-01 7.8430000e-03 4.1326200e+00 4.13262 i
4.4705900e-01 7.8430000e-03 4.2244000e+00 4.2244 i
4.5098000e-01 7.8430000e-03 4.1743000e+00 4.1743 i
4.5490200e-01 7.8430000e-03 4.2093200e+00 4.20932 i
4.5882400e-01 7.8430000e-03 4.2514400e+00 4.25144 i
4.6274500e-01 7.8430000e-03 4.2155300e+00 4.21553 i
4.6666700e-01 7.8430000e-03 4.2009000e+00 4.2009 i
4.7058800e-01 7.8430000e-03 4.2288300e+00 4.22883 i
4.7451000e-01 7.8430000e-03 4.2922300e+00 4.29223 i
4.7843100e-01 7.8430000e-03 4.3627200e+00 4.36272 i
4.8235300e-01 7.8430000e-03 4.3764700e+00 4.37647 i
4.8627500e-01 7.8430000e-03 4.3405500e+00 4.34055 i
4.9019600e-01 7.8430000e-03 4.4465200e+00 4.44652 i
4.9411800e-01 7.8430000e-03 4.3751400e+00 4.37514 i
4.9803900e-01 7.8430000e-03 4.3534100e+00 4.35341 i
5.0196100e-01 7.8430000e-03 4.3884400e+00 4.38844 i
5.0588200e-01 7.8430000e-03 4.2957700e+00 4.29577 i
5.0980400e-01 7.8430000e-03 4.3662700e+00 4.36627 i
5.1372500e-01 7.8430000e-03 4.3871000e+00 4.3871 i
5.1764700e-01 7.8430000e-03 4.3724700e+00 4.37247 i
5.2156900e-01 7.8430000e-03 4.2230600e+00 4.22306 i
5.2549000e-01 7.8430000e-03 4.2297100e+00 4.22971 i
5.2941200e-01 7.8430000e-03 4.2363600e+00 4.23636 i
5.3333300e-01 7.8430000e-03 4.1649700e+00 4.16497 i
5.3725500e-01 7.8430000e-03 4.1716200e+00 4.17162 i
5.4117600e-01 7.8430000e-03 4.1853700e+00 4.18537 i
5.4509800e-01 7.8430000e-03 4.1281700e+00 4.12817 i
5.4902000e-01 7.8430000e-03 4.1490100e+00 4.14901 i
5.5294100e-01 7.8430000e-03 4.1911300e+00 4.19113 i
5.5686300e-01 7.8430000e-03 4.2829100e+00 4.28291 i
5.6078400e-01 7.8430000e-03 4.2895600e+00 4.28956 i
5.6470600e-01 7.8430000e-03 4.2891100e+00 4.28911 i
5.6862700e-01 7.8430000e-03 4.5014800e+00 4.50148 i
5.7254900e-01 7.8430000e-03 4.4017300e+00 4.40173 i
5.7647100e-01 7.8430000e-03 4.4438500e+00 4.44385 i
5.8039200e-01 7.8430000e-03 4.4292100e+00 4.42921 i
5.8431400e-01 7.8430000e-03 4.3365500e+00 4.33655 i
5.8823500e-01 7.8430000e-03 4.3502900e+00 4.35029 i
5.9215700e-01 7.8430000e-03 4.2363500e+00 4.23635 i
5.9607800e-01 7.8430000e-03 4.2359000e+00 4.2359 i
6.0000000e-01 7.8430000e-03 4.3702400e+00 4.37024 i
6.0392200e-01 7.8430000e-03 4.3627000e+00 4.3627 i
6.0784300e-01 7.8430000e-03 4.2984200e+00 4.29842 i
6.1176500e-01 7.8430000e-03 4.3405300e+00 4.34053 i
6.1568600e-01 7.8430000e-03 4.2549600e+00 4.25496 i
6.1960800e-01 7.8430000e-03 4.2758000e+00 4.2758 i
6.2352900e-01 7.8430000e-03 4.1760400e+00 4.17604 i
6.2745100e-01 7.8430000e-03 4.1614100e+00 4.16141 i
6.3137300e-01 7.8430000e-03 4.1680600e+00 4.16806 i
6.3529400e-01 7.8430000e-03 4.2740300e+00 4.27403 i
6.3921600e-01 7.8430000e-03 4.3516100e+00 4.35161 i
6.4313700e-01 7.8430000e-03 4.4221100e+00 4.42211 i
6.4705900e-01 7.8430000e-03 4.4642300e+00 4.46423 i
6.5098000e-01 7.8430000e-03 4.5418200e+00 4.54182 i
6.5490200e-01 7.8430000e-03 4.4704300e+00 4.47043 i
6.5882400e-01 7.8430000e-03 4.5693100e+00 4.56931 i
6.6274500e-01 7.8430000e-03 4.5121100e+00 4.51211 i
6.6666700e-01 7.8430000e-03 4.4478200e+00 4.44782 i
6.7058800e-01 7.8430000e-03 4.4899400e+00 4.48994 i
6.7451000e-01 7.8430000e-03 4.3121500e+00 4.31215 i
6.7843100e-01 7.8430000e-03 4.3400800e+00 4.34008 i
6.8235300e-01 7.8430000e-03 4.3041700e+00 4.30417 i
6.8627500e-01 7.8430000e-03 4.2115000e+00 4.2115 i
6.9019600e-01 7.8430000e-03 4.2394300e+00 4.23943 i
6.9411800e-01 7.8430000e-03 4.1822400e+00 4.18224 i
6.9803900e-01 7.8430000e-03 4.2527300e+00 4.25273 i
7.0196100e-01 7.8430000e-03 4.2877600e+00 4.28776 i
7.0588200e-01 7.8430000e-03 4.2589400e+00 4.25894 i
7.0980400e-01 7.8430000e-03 4.2443100e+00 4.24431 i
7.1372500e-01 7.8430000e-03 4.1374600e+00 4.13746 i
7.1764700e-01 7.8430000e-03 4.1724800e+00 4.17248 i
7.2156900e-01 7.8430000e-03 4.1933200e+00 4.19332 i
7.2549000e-01 7.8430000e-03 4.1715900e+00 4.17159 i
7.2941200e-01 7.8430000e-03 4.1498700e+00 4.14987 i
7.3333300e-01 7.8430000e-03 4.2132700e+00 4.21327 i
7.3725500e-01 7.8430000e-03 4.2695800e+00 4.26958 i
7.4117600e-01 7.8430000e-03 4.2194700e+00 4.21947 i
7.4509800e-01 7.8430000e-03 4.2119400e+00 4.21194 i
7.4902000e-01 7.8430000e-03 4.2469600e+00 4.24696 i
7.5294100e-01 7.8430000e-03 4.2039500e+00 4.20395 i
7.5686300e-01 7.8430000e-03 4.2815400e+00 4.28154 i
7.6078400e-01 7.8430000e-03 4.3804100e+00 4.38041 i
7.6470600e-01 7.8430000e-03 4.3445000e+00 4.3445 i
7.6862700e-01 7.8430000e-03 4.3582400e+00 4.35824 i
7.7254900e-01 7.8430000e-03 4.3507100e+00 4.35071 i
7.7647100e-01 7.8430000e-03 4.2438500e+00 4.24385 i
7.8039200e-01 7.8430000e-03 4.1866600e+00 4.18666 i
7.8431400e-01 7.8430000e-03 4.1862100e+00 4.18621 i
7.8823500e-01 7.8430000e-03 4.1432100e+00 4.14321 i
7.9215700e-01 7.8430000e-03 4.1498600e+00 4.14986 i
7.9607800e-01 7.8430000e-03 4.1423200e+00 4.14232 i
8.0000000e-01 7.8430000e-03 4.2057200e+00 4.20572 i
8.0392200e-01 7.8430000e-03 4.0563000e+00 4.0563 i
8.0784300e-01 7.8430000e-03 4.0913300e+00 4.09133 i
8.1176500e-01 7.8430000e-03 4.0696000e+00 4.0696 i
8.1568600e-01 7.8430000e-03 4.1613800e+00 4.16138 i
8.1960800e-01 7.8430000e-03 4.2247800e+00 4.22478 i
8.2352900e-01 7.8430000e-03 4.3094700e+00 4.30947 i
8.2745100e-01 7.8430000e-03 4.2664600e+00 4.26646 i
8.3137300e-01 7.8430000e-03 4.3014800e+00 4.30148 i
8.3529400e-01 7.8430000e-03 4.1875400e+00 4.18754 i
8.3921600e-01 7.8430000e-03 4.2793100e+00 4.27931 i
8.4313700e-01 7.8430000e-03 4.1795600e+00 4.17956 i
8.4705900e-01 7.8430000e-03 4.2713300e+00 4.27133 i
8.5098000e-01 7.8430000e-03 4.1857600e+00 4.18576 i
8.5490200e-01 7.8430000e-03 4.2278800e+00 4.22788 i
8.5882400e-01 7.8430000e-03 4.1848700e+00 4.18487 i
8.6274500e-01 7.8430000e-03 4.1702400e+00 4.17024 i
8.6666700e-01 7.8430000e-03 4.0562900e+00 4.05629 i
8.7058800e-01 7.8430000e-03 4.0345700e+00 4.03457 i
8.7451000e-01 7.8430000e-03 4.0412200e+00 4.04122 i
8.7843100e-01 7.8430000e-03 4.1046200e+00 4.10462 i
8.8235300e-01 7.8430000e-03 4.1538300e+00 4.15383 i
8.8627500e-01 7.8430000e-03 4.0824500e+00 4.08245 i
8.9019600e-01 7.8430000e-03 4.1600400e+00 4.16004 i
8.9411800e-01 7.8430000e-03 4.3298500e+00 4.32985 i
8.9803900e-01 7.8430000e-03 4.1024000e+00 4.1024 i
9.0196100e-01 7.8430000e-03 4.2083600e+00 4.20836 i
9.0588200e-01 7.8430000e-03 4.1724500e+00 4.17245 i
9.0980400e-01 7.8430000e-03 4.2003800e+00 4.20038 i
9.1372500e-01 7.8430000e-03 4.1006200e+00 4.10062 i
9.1764700e-01 7.8430000e-03 4.1214600e+00 4.12146 i
9.2156900e-01 7.8430000e-03 4.1706800e+00 4.17068 i
9.2549000e-01 7.8430000e-03 4.0425400e+00 4.04254 i
9.2941200e-01 7.8430000e-03 4.2194400e+00 4.21944 i
9.3333300e-01 7.8430000e-03 4.1835300e+00 4.18353 i
9.3725500e-01 7.8430000e-03 4.1689000e+00 4.1689 i
9.4117600e-01 7.8430000e-03 4.0833300e+00 4.08333 i
9.4509800e-01 7.8430000e-03 4.2602300e+00 4.26023 i
9.4902000e-01 7.8430000e-03 3.9405600e+00 3.94056 i
9.5294100e-01 7.8430000e-03 4.1600300e+00 4.16003 i
9.5686300e-01 7.8430000e-03 3.9680500e+00 3.96805 i
9.6078400e-01 7.8430000e-03 4.0314500e+00 4.03145 i
9.6470600e-01 7.8430000e-03 4.0664800e+00 4.06648 i
9.6862700e-01 7.8430000e-03 4.0305600e+00 4.03056 i
9.7254900e-01 7.8430000e-03 3.9095200e+00 3.90952 i
9.7647100e-01 7.8430000e-03 3.8736100e+00 3.87361 i
9.8039200e-01 7.8430000e-03 3.9015400e+00 3.90154 i
9.8431400e-01 7.8430000e-03 3.9081900e+00 3.90819 i
9.8823500e-01 7.8430000e-03 3.9645000e+00 3.9645 i
9.9215700e-01 7.8430000e-03 3.8363600e+00 3.83636 i
9.9607800e-01 7.8430000e-03 3.9068600e+00 3.90686 i
1.0000000e+00 7.8430000e-03 4.1050400e+00 4.10504 i
0.0000000e+00 1.1765000e-02 4.2608400e+00 4.26084 i
3.9220000e-03 1.1765000e-02 4.2887700e+00 4.28877 i
7.8430000e-03 1.1765000e-02 4.3663600e+00 4.36636 i
1.1765000e-02 1.1765000e-02 4.2736900e+00 4.27369 i
1.5686000e-02 1.1765000e-02 4.3441900e+00 4.34419 i
1.9608000e-02 1.1765000e-02 4.2940900e+00 4.29409 i
2.3529000e-02 1.1765000e-02 4.4142400e+00 4.41424 i
2.7451000e-02 1.1765000e-02 4.3499500e+00 4.34995 i
3.1373000e-02 1.1765000e-02 4.2572900e+00 4.25729 i
3.5294000e-02 1.1765000e-02 4.2852200e+00 4.28522 i
3.9216000e-02 1.1765000e-02 4.2209300e+00 4.22093 i
4.3137000e-02 1.1765000e-02 4.2063000e+00 4.2063 i
4.7059000e-02 1.1765000e-02 4.2484200e+00 4.24842 i
5.0980000e-02 1.1765000e-02 4.2763500e+00 4.27635 i
5.4902000e-02 1.1765000e-02 4.3894000e+00 4.3894 i
5.8824000e-02 1.1765000e-02 4.2825500e+00 4.28255 i
6.2745000e-02 1.1765000e-02 4.3175800e+00 4.31758 i
6.6667000e-02 1.1765000e-02 4.2603800e+00 4.26038 i
7.0588000e-02 1.1765000e-02 4.1535300e+00 4.15353 i
7.4510000e-02 1.1765000e-02 4.1601800e+00 4.16018 i
7.8431000e-02 1.1765000e-02 4.1029900e+00 4.10299 i
8.2353000e-02 1.1765000e-02 4.2089500e+00 4.20895 i
8.6275000e-02 1.1765000e-02 4.2936300e+00 4.29363 i
9.0196000e-02 1.1765000e-02 4.3286600e+00 4.32866 i
9.4118000e-02 1.1765000e-02 4.3424000e+00 4.3424 i
9.8039000e-02 1.1765000e-02 4.2497400e+00 4.24974 i
1.0196100e-01 1.1765000e-02 4.2351100e+00 4.23511 i
1.0588200e-01 1.1765000e-02 4.2843200e+00 4.28432 i
1.0980400e-01 1.1765000e-02 4.2058400e+00 4.20584 i
1.1372500e-01 1.1765000e-02 4.2408700e+00 4.24087 i
1.1764700e-01 1.1765000e-02 4.1907700e+00 4.19077 i
1.2156900e-01 1.1765000e-02 4.1832300e+00 4.18323 i
1.2549000e-01 1.1765000e-02 4.1969700e+00 4.19697 i
1.2941200e-01 1.1765000e-02 4.1823400e+00 4.18234 i
1.3333300e-01 1.1765000e-02 4.2031800e+00 4.20318 i
1.3725500e-01 1.1765000e-02 4.2098300e+00 4.20983 i
1.4117600e-01 1.1765000e-02 4.1455400e+00 4.14554 i
